,H3K4me0,H3K4me1,H3K4me2,H3K4ac1,H3K9me0K14ac0,H3K9me1K14ac0,H3K9me2K14ac0,H3K9me3K14ac0,H3K9ac1K14ac0,H3K9me0K14ac1,H3K9me1K14ac1,H3K9me2K14ac1,H3K9me3K14ac1,H3K9ac1K14ac1,H3K18ac0K23ac0,H3K18ac1K23ac0,H3K18ac0K23ac1,H3K18ac1K23ac1,H3K18ac0K23ub1,H3K27me0K36me0,H3K27me0K36me1,H3K27me0K36me2,H3K27me0K36me3,H3K27me1K36me0,H3K27me1K36me1,H3K27me1K36me2,H3K27me1K36me3,H3K27me2K36me0,H3K27me2K36me1,H3K27me2K36me2,H3K27me3K36me0,H3K27me3K36me1,H3K27ac1K36me0,H3K27ac1K36me1,H3K27ac1K36me2,H3K27ac1K36me3,H3.3K27me0K36me0,H3K56me0,H3K56me1,H3K79me0,H3K79me1,H3K79me2
5-adenosylhomocysteine,0.01200856546327255,-0.08767743684719075,0.015039281921821437,0.07326848663757855,-0.04373365633275799,-0.11844223290089198,-0.08666786495037214,-0.17559596036917233,-0.012440351146366681,0.11731300994720421,0.14097011146222474,0.13448914823105915,0.08235197094503952,0.06124891643393662,-0.15628952436935523,0.0392018326166454,0.14856642434921608,0.1051815051766401,-0.027406216382150007,-0.060187510383204926,-0.018837341335037446,0.04995111701642332,-0.007426776107189435,-0.05119314441345423,-0.06002858300114766,0.012538473189942528,-0.059620402106934096,0.026556297998800948,-0.05657478790724312,-0.07477213772709343,0.06223526409196721,-0.016938111239234242,0.05271201518737106,0.03398627891369301,0.01902494529007675,0.028459666326900834,-0.1958513347452332,-0.07460564774381466,-0.05704419399997383,-0.011524036669030017,-0.08253013227964545,-0.033212941357415926
Carnosine,0.04314354683202666,0.13358680480628973,-0.0028711458011173824,-0.07933398912738275,0.03909175442610553,0.14481238654271064,0.10192162453698515,0.19988814335833133,0.030515951365878497,-0.15349980170769137,-0.15828016307827344,-0.12527136028568997,-0.06260930991783872,-0.061270824322320804,0.13300223013373247,0.03866076949363233,-0.16873365855902087,-0.05020666979570615,-0.032617639220044424,-5.182871021624261e-05,-0.015160277546863134,-0.08145620354276177,0.001039764588794441,0.026141110207470297,0.043942726861425876,0.033754293853910475,0.1262808012043142,-0.009339910575505745,0.08281997178013596,0.11201054179153437,-0.0672507474696346,0.017583932593427738,-0.0668761075241548,-0.02981782944583221,0.012703676967650866,-0.03440817053887681,0.14670072226356967,0.025031621630534625,-0.013203551623949197,-0.04528798649721037,0.045082311205910906,0.0398572176240434
N-carbamoyl-beta-alanine,-0.07189653960729483,-0.04795559883477539,0.009676819936799882,-0.06151612497667098,-0.003306260854044033,-0.04600345840541701,0.012208569877095682,0.07953101521897106,0.03870497811586868,-0.10752483728654469,-0.15549246346707404,-0.1327702770744246,-0.12458019085393673,-0.015906575384906533,-0.0034465047150600034,-0.003291577498106234,-0.13279751244939958,-0.05048300559437317,0.04593505540790625,0.10210289157224178,0.0869016013970859,0.07905541783838975,0.10868483776066883,0.06866165538369892,0.02543523906864832,0.054717874136546975,-0.009744825266417012,-0.06814021065233901,-0.06695120515622124,0.0021631720487850295,-0.10638344547903669,-0.08623492776391216,-0.00020586956617183987,0.05936420292628103,0.12508387726165723,0.08426377492309702,-0.013516187439224276,-0.02527866998132346,-0.0185350070483904,0.001273608075482722,-0.04141201217532876,-0.043276382928081863
Thiamine,0.08103980834200915,0.16678062670386234,0.02873284972228147,-0.04562517157574445,0.061664348549439134,0.1213739230093996,0.09299309838823645,0.1381689808944892,0.12325754389813376,-0.06501154785038037,-0.046019724670552785,-0.03953005061383652,-0.036041799322129364,0.0774316444126467,0.111557028446111,0.058909366667147765,-0.007851248445803618,0.07290489454529835,-0.09313369638443537,0.016557092360547507,0.05706835978282004,-0.07109973098896287,0.023964793313563975,0.019997083801134467,0.12157720243730101,0.11302218195943786,0.17490761503457816,0.001649396364572252,0.11033941268622471,0.11210001591452302,-0.0395230157203673,0.006209025627476094,-0.0009049250438660118,0.040187971453774854,0.06606328497963691,-0.04116668412367131,0.1044799653396697,0.03027236316005844,-0.051174305927479034,-0.006722761334640734,0.0941057113684931,0.057781571215276765
Niacinamide,0.0438442972016005,0.04720625819663149,-0.010709938382562699,-0.008862632190966214,0.039793721980802346,0.061322891790576754,0.0769730570135547,0.07733587160265004,0.05176739864902789,-0.03607311870689282,-0.010800832200056036,0.005254234298580665,0.01851332765645971,0.02430098253675409,0.10099232155748601,0.0013934107432241696,0.006871316610868602,0.0024549215577060438,-0.003959066246733229,0.04434174365832267,0.06787169999318088,-0.008741803647960143,0.017131744631209346,0.022273024151744415,0.07617378004865229,0.030383765343300402,0.05899781202423205,-0.010131254583655531,0.05129766715673288,0.05510829043573061,-0.023058752922076185,0.03293380770740554,0.017518407226677087,-0.007164185080400845,0.025996696806176584,-0.025357987418413993,0.05643644091365014,0.00300424448833757,-0.015160241080751173,0.02023290078271055,0.016224202004657056,0.012036808631875374
Betaine,0.07965685218665103,0.029033110209484552,-0.04543258791589387,-0.050347777618600084,0.050160419954624724,0.1253272241289022,0.043552564202269585,0.09195351921584469,0.025794979480391597,-0.024211246397874243,-0.007521250764070066,-0.005104488291916356,-0.011129217615857603,-0.013206486816609022,0.06762743612835895,0.05617195620806511,-0.021445922899264017,-0.010192855114054312,-0.012826074924659125,-0.06860115998628954,-0.04858516397350042,-0.09732594753062283,-0.03440219847702864,-0.027808410258510746,0.0304002531579029,0.0057234425985339885,0.07430102590492618,0.000125077086322483,0.07503256475880986,0.09781361908731934,-0.02238672937566388,0.040998447665601484,-0.04727595654788966,-0.03473552251698596,-0.035540280286268704,-0.055279968344042016,0.060087857923828134,-0.011401127058693752,-0.06047619001261544,-0.015410994397691306,0.03549933020374486,0.044246199691399174
Choline,0.06846126675106967,0.010267287989214263,0.009506579307767089,0.03884365209409682,0.056446333889591575,0.055032864832807955,0.04059345884321066,0.050329510830521604,-0.06512233557341435,-0.012780878373733939,-0.028893757704959125,-0.015889239174296466,-0.029941255347677886,-0.05633297786245435,0.11547365777050549,0.026481380414280498,-0.0096147866120408,-0.016138022614409876,0.027708427136182656,0.05859531189772854,0.06982778923369995,-0.004816549026661935,-0.03169127329127484,0.06289418292818306,0.05276101414875654,-0.01471638684016999,-0.05217364963163823,0.014537845537294343,-0.05506528094986751,-0.0010012714235338505,-0.03337489480530097,-0.06056752893706936,0.016569294543979634,0.006695617869185779,-0.015518097016175555,-0.05273423722413996,0.11754794023195615,0.030110127765827555,-0.003325603362892236,0.015259247362324374,-0.01947231072649435,-0.025034832059709775
Alpha-glycerophosphocholine,-0.004394593272060499,-0.017366483123963557,0.022387839128197043,0.006510958989075398,0.010472790954613512,0.022993145846853764,-0.04085300273188542,0.06833618569158022,-0.046908035594257186,-0.03269932195896245,-0.08167516568626286,-0.10292108653607447,-0.025700654724524905,-0.04983374124177551,0.039951379552959694,0.010471333555593173,-0.08396620921444455,-0.03658615599264461,0.01526666757899387,-0.046537224803978774,-0.03327657594941701,-0.057074263865088445,-0.10041347117923412,-0.050897811196944816,-0.03254947327143978,-0.0511694082401527,-0.055033034968910065,-0.0560091700532905,0.027285050680238766,0.022114631443582073,-0.04615291522730079,0.007465969530773672,-0.05115760261173616,-0.024799285474597064,-0.06034622535667205,-0.09213242500291027,0.04143263039248226,-0.0287228828649287,0.011084865319565783,-0.05705433861187885,0.038545190380484755,-0.027083720465934245
Acetylcholine,0.07301634618105572,-0.05043176157662063,-0.0688001889199099,-0.02683143226920634,-0.041342423642887975,-0.05740155395303273,0.011063815473103747,-0.02970917065291739,-0.03668420920671489,0.018653127001839458,0.009983138560133619,0.02332290242158981,0.03593774400069015,0.017903505408799664,-0.02553625358374463,-0.014487582237362961,-0.0006081085684044615,-0.00542912759689936,-0.11287559893191174,-0.021744072094750443,-0.02234034960438073,-0.06151132749634249,-0.059706790296282765,-0.016701006152121924,0.029074446046414067,-0.015341624032330114,0.01168891897204836,0.002035142120315078,0.03394244090923667,0.0320433870916263,-0.027042586390221317,-0.0439917509556588,0.013341247813945016,-0.029832858379374057,-0.05173202600938818,-0.05810164362067036,-0.0037513089958859315,-0.05695645105551745,-0.04542195828381532,-0.04217376502813228,-0.05042749215563019,-0.02743272605977525
Creatine,0.018550769185126735,0.08749535885167724,-0.012481080270814713,0.0034276686700148284,0.0009544102991841879,0.03340021661798186,0.00015050570215472588,0.016235185813753,0.05957917300355679,-0.0033455964386426462,0.036810050552446426,0.0586975405060678,0.025586618967660957,0.07064899893186678,-0.020903676735823197,0.12094701565698031,-0.0014915336356008833,0.11561491057135749,-0.08628529979290951,-0.09586680684753214,-0.06634211608503551,-0.10236470289132546,-0.07869640079113535,-0.0840795033254878,0.025952360467501785,0.07610334401402828,0.06231155929900393,-0.01795428842835574,0.10929609384874929,0.11835009030204018,-0.04487787883337854,-0.010536551428558296,-0.015959566205476748,0.03216665630885943,0.030744010873797082,-0.047902063402870794,-0.015497054582865597,-0.0032739529858620796,-0.1024376766022427,-0.04690524655323558,0.02419342949902004,0.010143947420089693
Creatinine,0.016111141826801186,0.12503339476926997,-0.049247884378859304,-0.06285569129821215,0.05212924852497549,0.1029981142835039,0.04875633994378626,0.16757672107062174,0.04832096900652447,-0.11481945256986385,-0.12048372727067413,-0.1070560006985791,-0.06421744700989052,-0.02765598999270609,0.08970125525863541,0.05974197518663324,-0.11595619110756769,0.003113375879064111,-0.03909072629554201,-0.00627191894817287,-0.0019868175387009277,-0.09296037716598242,-0.0011925359149175094,0.017765411977100593,0.07084564400930189,0.06767018836993603,0.14467889317761964,-0.01957863528903693,0.09017550836918094,0.12174812314138836,-0.06647171476402788,0.01839083291386957,-0.03361346863255967,0.02433374345272787,0.05661669918824708,-0.022475251697829546,0.1099131638359241,0.03586205947760892,-0.042531972767434624,5.638145301030199e-05,0.02774157467713305,0.05372915316559536
Thyroxine,-0.012960420082415769,0.07224846325736513,-0.05502527233126943,-0.07906140849534943,0.04873641874728105,0.0935398181742456,0.07389808806437022,0.16333222123829938,0.04294969885558675,-0.12478611382449026,-0.1479881490539203,-0.1249928275561842,-0.08016784633289875,-0.05541074166058019,0.09745010739702659,-0.015243802227804965,-0.1344312166164719,-0.07760397121637698,0.050628140352799895,0.03273017953909715,0.039232463155877355,-0.03035881921531363,0.04387779598421732,0.0607670227386394,0.07737991469137215,0.03800766680640132,0.10842134274205802,0.0027643690707284947,0.07470593233802172,0.08654838051822562,-0.06591926380065573,0.01927269849141271,-0.030429597409401588,0.003589826662944243,0.03517899516080403,-0.015385679033485181,0.13909118194989079,0.031779297350292425,0.0031332915112786738,0.0027014809963233134,-0.009607787388667266,0.04866360551566304
Trimethylamine-N-oxide,0.031130249670610264,-0.041223547985006694,0.044287886727028054,0.0033990724685991082,0.003675472701929817,-0.03599000746401991,0.027819028869765925,-0.08924513101295324,-0.09978048883546112,0.07997650526415077,0.08250402069136832,0.10173068025401841,0.055122433900272924,-0.05269895643658246,0.011358408201405322,-0.004564281139993643,0.06119072686740278,-0.01655745765697776,0.06641095348558469,-0.033935272424300195,0.04343069475258767,0.0828539394209525,-0.029427944802518133,-0.06160060501656734,-0.002951912281191231,-0.03519349984876887,-0.14532896461193368,-0.01294065814687157,-0.0625405136798494,-0.057730536899663155,0.007050676046478709,-0.029452690288326512,0.014565199752865458,-0.011661104092700337,-0.05014506567510336,-0.011986525427221967,0.0257408661052428,-0.018778940427015705,0.03687857714800589,0.03949298840534001,-0.04448615167956513,-0.054967109035293435
Hexoses (HILIC pos),0.04448567624209897,0.1525654733056234,-0.0198119540967882,-0.031373854458975836,0.025354177182471505,0.11532297126662192,0.13602003982991606,0.19649873524216427,0.02980120609841789,-0.15310060382323054,-0.12829022846022498,-0.08124795937201208,-0.044943498411140446,-0.023110533650229033,0.172715256850352,0.007988879200291076,-0.09725989379545417,-0.03725679159205991,0.03494753680027417,0.03627069036803935,0.0712217189581964,-0.04122979184960897,0.02016803860597132,0.02101259670822384,0.11822883954289967,0.0674102282698747,0.10124849823583534,-0.023789536617523505,0.09130243860479635,0.13160589186962657,-0.10416442604894405,-0.02223715635974939,-0.03667933613389063,0.015724026626185956,0.03943985250426331,-0.00029939817264768183,0.1682416637196581,0.08052827774985112,0.011437101699960317,-0.016406999173551193,0.09079173949527043,0.09396494345144132
Adenosine,-0.010843568744421541,0.09040546366196302,0.017306301578291102,-0.027775788788109542,0.04538973679544273,0.007670550278397888,0.037813736640961514,0.07906127450951207,0.0651341492296704,-0.03748606348142473,-0.05805825354418298,-0.08214099394359126,-0.044139479629257836,0.04729491388424789,0.035300147507197864,-0.035386054153462236,-0.020604257841422533,-0.027494804045578206,0.05092054619454915,0.026181875400671628,0.01889030347315452,-0.019486202473257854,0.0227951391928967,0.03243344172523875,0.041259488661590106,0.02567869009616127,0.07953917677606193,0.030215057919367582,0.07635600767698454,0.05896824961842298,-0.007687518928043022,0.02006235243534166,-0.032997938381698844,-0.006107965233737167,0.009578085207774862,0.00687645480793922,0.0439550095667313,0.02599458686668589,0.04630395243019367,0.03514337678217606,0.055617087447956355,0.0815394228556072
Thymidine,0.03304659554780738,0.05045063920680449,-0.010999170103399935,-0.09501419094374478,0.052836530554205785,0.087992854133714,0.09843221730751585,0.11601951060422114,0.08552213159997979,-0.11568208622099108,-0.1194572087984128,-0.11631247805290111,-0.0768958757260935,-0.0039565204330600364,0.07722484415914506,-0.09842913257929836,-0.052453317765092274,-0.07327954156166044,0.04693505820510424,-0.016135618643674087,0.03884164809098864,0.00944560150427071,0.023880698090282957,-0.02105107281103467,0.03192825214057661,0.08236342557439373,0.01092057879162228,-0.07729000659577154,-0.0031053539421970343,0.05994538127655956,-0.03340961190726343,0.01242052837693322,-0.07316778376435923,-0.05047028375098242,0.004574861347829908,-0.03653002830882421,0.06037609768935101,0.038628794653860266,0.04862247300815805,0.0308157855419232,0.05981051467291525,0.07444700821615348
Xanthosine,0.0396197604035023,0.08954105565791899,-0.0008551552556226779,-0.06613650465890407,0.12067158484082886,0.13451848296702168,0.022178203733151245,0.15912115364406684,0.05201095349555982,-0.05750625691218786,-0.095932521406358,-0.14252448743359344,-0.08333381910619804,-0.009840399742577836,0.11500191212279291,-0.00700083725931263,-0.09385709900895411,-0.0600777559191307,-0.060027435955230364,-0.0029028666212674806,-0.06912441467135094,-0.12380238686345861,0.025374150756783908,0.05680753473753245,-0.02571608739710995,-0.05177826722786702,0.12819407856196996,0.063623495089042,0.0878161234309948,0.049013937129922906,0.04338045649562228,0.11891910399548959,-0.058623568553938125,-0.08766797814440766,-0.04391107311462455,0.0006594412542989305,0.05950212503248562,0.029325982862950586,-0.04792630691436401,0.025849068259063804,0.08271222683659335,0.10489587195279121
2-deoxyadenosine,-0.0022902414074801687,-0.09427555566067773,-0.048764574732777705,-0.0769500160872049,0.08381589194775546,-0.017500460434555255,-0.07305902646130656,-0.06626698538626646,0.17192954179566264,0.07037419457977093,0.008030297144600908,-0.03688704889706314,-0.09456511620797099,0.11586997388075633,-0.04873857476586038,-0.01917769758013911,0.07417405514161717,0.031928831358065735,0.11728627649269995,0.07252492476996669,0.07201385638699188,-0.0017374396179046059,-0.0029675701588926045,0.06805990635068629,0.0481976578222178,-0.014769901082139186,-0.0586608122327135,0.011848980070699348,0.005504694302296743,-0.05810754871517844,-0.002912021691019749,-0.02205512256018827,0.10796602854415656,0.09647254147103615,0.0453464882105197,-0.021924394480574285,0.03312924804452052,-0.019618618919296508,-0.032814418436253386,-0.05629220077617655,-0.07577781542469063,-0.026491581553439558
